slpd,etpjd,minda,mindd,preca,precd,relha,relhd,sfmmd,tavea,tdaya,tmaxd,tmina,tmind,vpama,vpamd,road_dist,trail_dist,merge_dist,elevation,VETH
2.95,0.626446493,-6.977956989,-26.33200205,17.33629032,-7.179045059,17.96702509,-1.62375192,265.8185292,23.45967742,28.37087814,21.87777138,0.193369176,13.45910778,21.209319,6.228987455,824,317,317,5240,0
3.47,0.672555044,-13.57535842,-25.78880568,13.32222222,-5.219182028,17.22168459,-1.588236047,262.1725807,27.4734767,32.7874552,22.66077189,2.308154122,13.85998464,22.25232975,6.677099334,109,508,109,4376,0
2.49,0.675243216,-13.7265233,-25.85014721,13.25439068,-5.19719022,17.20815412,-1.579793907,261.2517729,27.53073477,32.84722222,22.66888761,2.340860215,13.87071813,22.26594982,6.685343062,93,531,93,4373,0
2.49,0.675243216,-13.7265233,-25.85014721,13.25439068,-5.19719022,17.20815412,-1.579793907,261.2517729,27.53073477,32.84722222,22.66888761,2.340860215,13.87071813,22.26594982,6.685343062,76,555,76,4369,0
1.72,0.629134665,-7.110035842,-26.3905658,17.2875448,-7.154275474,17.95887097,-1.612621608,262.9644073,23.50591398,28.42240143,21.88033154,0.220519713,13.46446493,21.22562724,6.239919355,890,355,355,5231,0
1.72,0.629134665,-7.110035842,-26.3905658,17.2875448,-7.154275474,17.95887097,-1.612621608,262.9644073,23.50591398,28.42240143,21.88033154,0.220519713,13.46446493,21.22562724,6.239919355,866,350,350,5236,0
1.72,0.629134665,-7.110035842,-26.3905658,17.2875448,-7.154275474,17.95887097,-1.612621608,262.9644073,23.50591398,28.42240143,21.88033154,0.220519713,13.46446493,21.22562724,6.239919355,842,347,347,5239,0
2.39,0.677931388,-13.73933692,-25.95816052,13.32491039,-5.2218702,17.22168459,-1.588236047,260.7993856,27.45994624,32.765681,22.65550435,2.294623656,13.85720686,22.24417563,6.668945213,84,489,84,4377,0
2.06,0.680709165,-13.91765233,-26.00019841,13.22992832,-5.180574757,17.21362007,-1.588056836,258.9578725,27.51424731,32.82553763,22.67437276,2.329928315,13.85978623,22.26057348,6.679966718,68,513,68,4373,0
2.06,0.680709165,-13.91765233,-26.00019841,13.22992832,-5.180574757,17.21362007,-1.588056836,258.9578725,27.51424731,32.82553763,22.67437276,2.329928315,13.85978623,22.26057348,6.679966718,51,537,51,4369,0
1.36,0.63469022,-7.781272401,-26.54054019,17.11630824,-7.137583205,17.88817204,-1.612781618,261.8881016,24.06908602,29.0265233,21.98467742,0.595878136,13.49866231,21.40259857,6.299430364,774,28,28,5113,0
1.36,0.63469022,-7.781272401,-26.54054019,17.11630824,-7.137583205,17.88817204,-1.612781618,261.8881016,24.06908602,29.0265233,21.98467742,0.595878136,13.49866231,21.40259857,6.299430364,778,39,39,5114,0
1.36,0.63469022,-7.781272401,-26.54054019,17.11630824,-7.137583205,17.88817204,-1.612781618,261.8881016,24.06908602,29.0265233,21.98467742,0.595878136,13.49866231,21.40259857,6.299430364,783,52,52,5117,0
1.36,0.63469022,-7.781272401,-26.54054019,17.11630824,-7.137583205,17.88817204,-1.612781618,261.8881016,24.06908602,29.0265233,21.98467742,0.595878136,13.49866231,21.40259857,6.299430364,804,57,57,5111,0
1.36,0.63469022,-7.781272401,-26.54054019,17.11630824,-7.137583205,17.88817204,-1.612781618,261.8881016,24.06908602,29.0265233,21.98467742,0.595878136,13.49866231,21.40259857,6.299430364,808,67,67,5112,0
1.36,0.63469022,-7.781272401,-26.54054019,17.11630824,-7.137583205,17.88817204,-1.612781618,261.8881016,24.06908602,29.0265233,21.98467742,0.595878136,13.49866231,21.40259857,6.299430364,812,79,79,5115,0
2.84,0.63717998,-8.319265233,-26.61014465,17.07831541,-7.123854327,17.88270609,-1.609715822,255.1965182,24.09094982,29.05385305,21.99263313,0.606810036,13.50421787,21.40806452,6.304896313,834,86,86,5109,0
2.84,0.63717998,-8.319265233,-26.61014465,17.07831541,-7.123854327,17.88270609,-1.609715822,255.1965182,24.09094982,29.05385305,21.99263313,0.606810036,13.50421787,21.40806452,6.304896313,837,94,94,5110,0
2.84,0.63717998,-8.319265233,-26.61014465,17.07831541,-7.123854327,17.88270609,-1.609715822,255.1965182,24.09094982,29.05385305,21.99263313,0.606810036,13.50421787,21.40806452,6.304896313,842,107,107,5112,0
2.47,0.626446493,-7.083512545,-26.26335765,17.23073477,-7.110400666,17.95887097,-1.612621608,265.8653418,23.50591398,28.42240143,21.88033154,0.220519713,13.46446493,21.22562724,6.239919355,714,202,202,5240,0
2.47,0.626446493,-7.083512545,-26.26335765,17.23073477,-7.110400666,17.95887097,-1.612621608,265.8653418,23.50591398,28.42240143,21.88033154,0.220519713,13.46446493,21.22562724,6.239919355,696,190,190,5243,0
4.62,0.615424987,-6.373476703,-25.94655018,17.27679212,-7.129614695,17.98333333,-1.623860727,269.3238159,23.40259857,28.32464158,21.8780786,0.15797491,13.45643881,21.20116488,6.220833333,677,183,183,5245,0
1.46,0.63469022,-8.23844086,-26.21445853,16.65913979,-6.811501536,17.86102151,-1.609607015,262.100192,24.02016129,28.99390681,21.98458781,0.489964158,13.51827317,21.35636201,6.291295443,522,670,522,5122,0
1.46,0.63469022,-8.23844086,-26.21445853,16.65913979,-6.811501536,17.86102151,-1.609607015,262.100192,24.02016129,28.99390681,21.98458781,0.489964158,13.51827317,21.35636201,6.291295443,548,646,548,5120,0
2.86,0.637378392,-8.201164875,-26.27571045,16.61308244,-6.789420123,17.85286738,-1.609696621,262.6678635,24.07195341,29.0483871,21.99261393,0.509139785,13.53207245,21.36998208,6.299539171,574,622,574,5118,0
1.53,0.677931388,-13.83163082,-25.90026882,13.23261649,-5.163978495,17.22168459,-1.588236047,258.7071109,27.4734767,32.78189964,22.66105991,2.310842294,13.86267281,22.25232975,6.677099334,81,356,81,4379,0
1.53,0.677931388,-13.83163082,-25.90026882,13.23261649,-5.163978495,17.22168459,-1.588236047,258.7071109,27.4734767,32.78189964,22.66105991,2.310842294,13.86267281,22.25232975,6.677099334,97,385,97,4378,0
1.63,0.680709165,-13.96111111,-25.96429852,13.18646953,-5.144674859,17.21362007,-1.582680492,258.7372952,27.50340502,32.81460574,22.66066308,2.327240143,13.8624744,22.25788531,6.68265489,112,414,112,4376,0
2.47,0.626446493,-7.083512545,-26.26335765,17.23073477,-7.110400666,17.95887097,-1.612621608,265.8653418,23.50591398,28.42240143,21.88033154,0.220519713,13.46446493,21.22562724,6.239919355,738,229,229,5236,0
2.47,0.626446493,-7.083512545,-26.26335765,17.23073477,-7.110400666,17.95887097,-1.612621608,265.8653418,23.50591398,28.42240143,21.88033154,0.220519713,13.46446493,21.22562724,6.239919355,719,219,219,5238,0
4.62,0.615424987,-6.373476703,-25.94655018,17.27679212,-7.129614695,17.98333333,-1.623860727,269.3238159,23.40259857,28.32464158,21.8780786,0.15797491,13.45643881,21.20116488,6.220833333,702,212,212,5238,0
1.46,0.63469022,-8.23844086,-26.21445853,16.65913979,-6.811501536,17.86102151,-1.609607015,262.100192,24.02016129,28.99390681,21.98458781,0.489964158,13.51827317,21.35636201,6.291295443,507,652,507,5121,0
1.46,0.63469022,-8.23844086,-26.21445853,16.65913979,-6.811501536,17.86102151,-1.609607015,262.100192,24.02016129,28.99390681,21.98458781,0.489964158,13.51827317,21.35636201,6.291295443,533,628,533,5121,0
2.86,0.637378392,-8.201164875,-26.27571045,16.61308244,-6.789420123,17.85286738,-1.609696621,262.6678635,24.07195341,29.0483871,21.99261393,0.509139785,13.53207245,21.36998208,6.299539171,560,603,560,5120,0
1.53,0.677931388,-13.83163082,-25.90026882,13.23261649,-5.163978495,17.22168459,-1.588236047,258.7071109,27.4734767,32.78189964,22.66105991,2.310842294,13.86267281,22.25232975,6.677099334,107,348,107,4378,0
1.53,0.677931388,-13.83163082,-25.90026882,13.23261649,-5.163978495,17.22168459,-1.588236047,258.7071109,27.4734767,32.78189964,22.66105991,2.310842294,13.86267281,22.25232975,6.677099334,122,377,122,4377,0
1.63,0.680709165,-13.96111111,-25.96429852,13.18646953,-5.144674859,17.21362007,-1.582680492,258.7372952,27.50340502,32.81460574,22.66066308,2.327240143,13.8624744,22.25788531,6.68265489,138,406,138,4376,0
2.73,0.626446493,-7.13234767,-26.24136585,17.18189964,-7.088408858,17.95896057,-1.621063748,265.7757361,23.565681,28.48772401,21.89651178,0.258512545,13.46973246,21.25008961,6.242409114,761,257,257,5231,0
2.73,0.626446493,-7.13234767,-26.24136585,17.18189964,-7.088408858,17.95896057,-1.621063748,265.7757361,23.565681,28.48772401,21.89651178,0.258512545,13.46973246,21.25008961,6.242409114,744,248,248,5232,0
3.41,0.620890937,-6.793548387,-26.07220942,17.19005376,-7.088607271,17.95349462,-1.623553507,266.7442588,23.53584229,28.45788531,21.89662058,0.234139785,13.4671531,21.23387097,6.237231183,726,242,242,5233,0
3.41,0.631912442,-8.064336918,-26.09540451,16.58324373,-6.77578085,17.84202509,-1.604230671,263.8025986,24.11272401,29.09731183,22.00323861,0.536290323,13.53187404,21.38091398,6.31047107,493,636,493,5119,0
3.41,0.631912442,-8.064336918,-26.09540451,16.58324373,-6.77578085,17.84202509,-1.604230671,263.8025986,24.11272401,29.09731183,22.00323861,0.536290323,13.53187404,21.38091398,6.31047107,521,611,521,5120,0
2.75,0.634600614,-8.237096774,-26.13475422,16.4938172,-6.731797235,17.83646953,-1.614874552,263.7473118,24.21335125,29.20071685,22.01939964,0.587992832,13.54547491,21.41084229,6.316026626,548,586,548,5117,0
1.88,0.680709165,-13.93942652,-25.96978367,13.20815412,-5.15016001,17.22168459,-1.588236047,258.2422107,27.47069893,32.77921147,22.6609703,2.313620072,13.85989503,22.25232975,6.677099334,132,342,132,4379,0
1.88,0.680709165,-13.93942652,-25.96978367,13.20815412,-5.15016001,17.22168459,-1.588236047,258.2422107,27.47069893,32.77921147,22.6609703,2.313620072,13.85989503,22.25232975,6.677099334,148,371,148,4378,0
1.36,0.677931388,-13.87777778,-25.87003328,13.18646953,-5.13374296,17.22177419,-1.588146441,258.7902522,27.48172043,32.79560932,22.66346006,2.31639785,13.85969662,22.25510753,6.679877112,164,401,164,4377,0
2.31,0.631912442,-7.79874552,-26.22158218,16.84883513,-6.901958525,17.89641577,-1.615181772,262.1061572,23.81066308,28.76541219,21.94739503,0.372939068,13.50240015,21.29919355,6.269828469,115,716,115,5173,0
2.31,0.631912442,-7.79874552,-26.22158218,16.84883513,-6.901958525,17.89641577,-1.615181772,262.1061572,23.81066308,28.76541219,21.94739503,0.372939068,13.50240015,21.29919355,6.269828469,86,737,86,5167,0
2.31,0.631912442,-7.79874552,-26.22158218,16.84883513,-6.901958525,17.89641577,-1.615181772,262.1061572,23.81066308,28.76541219,21.94739503,0.372939068,13.50240015,21.29919355,6.269828469,58,759,58,5164,0
2.31,0.631912442,-7.79874552,-26.22158218,16.84883513,-6.901958525,17.89641577,-1.615181772,262.1061572,23.81066308,28.76541219,21.94739503,0.372939068,13.50240015,21.29919355,6.269828469,124,738,124,5171,0
2.31,0.631912442,-7.79874552,-26.22158218,16.84883513,-6.901958525,17.89641577,-1.615181772,262.1061572,23.81066308,28.76541219,21.94739503,0.372939068,13.50240015,21.29919355,6.269828469,96,758,96,5163,0
2.31,0.631912442,-7.79874552,-26.22158218,16.84883513,-6.901958525,17.89641577,-1.615181772,262.1061572,23.81066308,28.76541219,21.94739503,0.372939068,13.50240015,21.29919355,6.269828469,67,780,67,5161,0
3.47,0.629134665,-7.734408602,-26.12989631,16.82983871,-6.893605991,17.89632617,-1.615380184,262.4826037,23.85143369,28.80071685,21.95275218,0.397401434,13.50506912,21.31818996,6.272407834,133,760,133,5169,0
3.47,0.629134665,-7.734408602,-26.12989631,16.82983871,-6.893605991,17.89632617,-1.615380184,262.4826037,23.85143369,28.80071685,21.95275218,0.397401434,13.50506912,21.31818996,6.272407834,105,780,105,5162,0
3.47,0.629134665,-7.734408602,-26.12989631,16.82983871,-6.893605991,17.89632617,-1.615380184,262.4826037,23.85143369,28.80071685,21.95275218,0.397401434,13.50506912,21.31818996,6.272407834,77,801,77,5159,0
6.36,0.634491808,-8.094802867,-26.55988223,17.21944444,-7.156925243,17.93996416,-1.617978751,252.8899194,23.77258065,28.70824373,21.93390297,0.41639785,13.48040835,21.32087814,6.264164107,1318,693,693,5161,0
1.63,0.63171403,-7.745878136,-26.44360599,17.15170251,-7.123982335,17.92356631,-1.615380184,258.3083781,23.83781362,28.77894265,21.94192908,0.443548387,13.49114183,21.33727599,6.280561956,1334,717,717,5162,0
1.63,0.63171403,-7.745878136,-26.44360599,17.15170251,-7.123982335,17.92356631,-1.615380184,258.3083781,23.83781362,28.77894265,21.94192908,0.443548387,13.49114183,21.33727599,6.280561956,1350,742,742,5161,0
6.36,0.634491808,-8.094802867,-26.55988223,17.21944444,-7.156925243,17.93996416,-1.617978751,252.8899194,23.77258065,28.70824373,21.93390297,0.41639785,13.48040835,21.32087814,6.264164107,1344,711,711,5171,0
1.63,0.63171403,-7.745878136,-26.44360599,17.15170251,-7.123982335,17.92356631,-1.615380184,258.3083781,23.83781362,28.77894265,21.94192908,0.443548387,13.49114183,21.33727599,6.280561956,1359,735,735,5166,0
1.63,0.63171403,-7.745878136,-26.44360599,17.15170251,-7.123982335,17.92356631,-1.615380184,258.3083781,23.83781362,28.77894265,21.94192908,0.443548387,13.49114183,21.33727599,6.280561956,1375,759,759,5162,0
8.06,0.62624808,-7.457258065,-26.33456221,17.27365591,-7.181605223,17.94507169,-1.623553507,255.3886009,23.71810036,28.64569893,21.92607527,0.378225807,13.48033794,21.30448029,6.258698157,1370,730,730,5177,0
0.6,0.628936252,-7.648924731,-26.36306964,17.16532258,-7.126779314,17.9344086,-1.617978751,258.8052675,23.82419355,28.76263441,21.94750384,0.440770609,13.48836406,21.33449821,6.277784178,1385,753,753,5168,0
0.6,0.628936252,-7.648924731,-26.36306964,17.16532258,-7.126779314,17.9344086,-1.617978751,258.8052675,23.82419355,28.76263441,21.94750384,0.440770609,13.48836406,21.33449821,6.277784178,1400,777,777,5163,0
5.52,0.634491808,-8.554659498,-26.08263569,16.42625448,-6.679678699,17.83646953,-1.614874552,261.2635689,24.21066308,29.19802867,22.02208781,0.58530466,13.54278674,21.41084229,6.316026626,118,102,102,5102,0
5.52,0.634491808,-8.554659498,-26.08263569,16.42625448,-6.679678699,17.83646953,-1.614874552,261.2635689,24.21066308,29.19802867,22.02208781,0.58530466,13.54278674,21.41084229,6.316026626,104,111,104,5081,0
5.52,0.634491808,-8.554659498,-26.08263569,16.42625448,-6.679678699,17.83646953,-1.614874552,261.2635689,24.21066308,29.19802867,22.02208781,0.58530466,13.54278674,21.41084229,6.316026626,95,126,95,5073,0
4.18,0.653686636,-10.36675627,-25.8890937,14.78082437,-5.902803379,17.50197133,-1.591903482,273.7044483,25.97401434,31.13010753,22.36955965,1.527060932,13.71468894,21.86299283,6.514151306,666,838,666,4721,0
4.18,0.653686636,-10.36675627,-25.8890937,14.78082437,-5.902803379,17.50197133,-1.591903482,273.7044483,25.97401434,31.13010753,22.36955965,1.527060932,13.71468894,21.86299283,6.514151306,658,821,658,4716,0
4.18,0.653686636,-10.36675627,-25.8890937,14.78082437,-5.902803379,17.50197133,-1.591903482,273.7044483,25.97401434,31.13010753,22.36955965,1.527060932,13.71468894,21.86299283,6.514151306,651,806,651,4710,0
5.52,0.634491808,-8.554659498,-26.08263569,16.42625448,-6.679678699,17.83646953,-1.614874552,261.2635689,24.21066308,29.19802867,22.02208781,0.58530466,13.54278674,21.41084229,6.316026626,91,73,73,5108,0
5.52,0.634491808,-8.554659498,-26.08263569,16.42625448,-6.679678699,17.83646953,-1.614874552,261.2635689,24.21066308,29.19802867,22.02208781,0.58530466,13.54278674,21.41084229,6.316026626,77,85,77,5084,0
5.52,0.634491808,-8.554659498,-26.08263569,16.42625448,-6.679678699,17.83646953,-1.614874552,261.2635689,24.21066308,29.19802867,22.02208781,0.58530466,13.54278674,21.41084229,6.316026626,66,98,66,5072,0
4.18,0.653686636,-10.36675627,-25.8890937,14.78082437,-5.902803379,17.50197133,-1.591903482,273.7044483,25.97401434,31.13010753,22.36955965,1.527060932,13.71468894,21.86299283,6.514151306,637,813,637,4721,0
4.18,0.653686636,-10.36675627,-25.8890937,14.78082437,-5.902803379,17.50197133,-1.591903482,273.7044483,25.97401434,31.13010753,22.36955965,1.527060932,13.71468894,21.86299283,6.514151306,629,796,629,4710,0
4.18,0.653686636,-10.36675627,-25.8890937,14.78082437,-5.902803379,17.50197133,-1.591903482,273.7044483,25.97401434,31.13010753,22.36955965,1.527060932,13.71468894,21.86299283,6.514151306,622,780,622,4699,0
4.27,0.631912442,-7.825896057,-26.21063108,16.82168459,-6.891007424,17.89363799,-1.612692012,261.7170571,23.87329749,28.8280466,21.9578213,0.416487455,13.51024706,21.32912186,6.283339734,216,862,216,5158,0
2.26,0.626446493,-7.708064516,-26.02466078,16.77284946,-6.871703789,17.88817204,-1.6124936,264.4401306,23.91953405,28.88234767,21.96882361,0.440949821,13.51033666,21.33996416,6.277873784,190,878,190,5153,0
2.26,0.626446493,-7.708064516,-26.02466078,16.77284946,-6.871703789,17.88817204,-1.6124936,264.4401306,23.91953405,28.88234767,21.96882361,0.440949821,13.51033666,21.33996416,6.277873784,165,896,165,5149,0
7.36,0.626536098,-7.850268817,-26.02754736,16.79731183,-6.874590374,17.89363799,-1.612692012,255.6147273,23.87598566,28.83073477,21.95791091,0.408422939,13.50515873,21.32374552,6.27796339,74,908,74,5208,0
7.36,0.626536098,-7.850268817,-26.02754736,16.79731183,-6.874590374,17.89363799,-1.612692012,255.6147273,23.87598566,28.83073477,21.95791091,0.408422939,13.50515873,21.32374552,6.27796339,104,878,104,5248,0
5.08,0.63171403,-8.108243728,-26.33682796,17.12267025,-7.017204301,17.95896057,-1.615399386,253.8705069,23.41344086,28.33288531,21.87519201,0.141756272,13.46756912,21.19310036,6.229185868,133,848,133,5274,0
5.52,0.634491808,-8.554659498,-26.08263569,16.42625448,-6.679678699,17.83646953,-1.614874552,261.2635689,24.21066308,29.19802867,22.02208781,0.58530466,13.54278674,21.41084229,6.316026626,65,44,44,5106,0
5.52,0.634491808,-8.554659498,-26.08263569,16.42625448,-6.679678699,17.83646953,-1.614874552,261.2635689,24.21066308,29.19802867,22.02208781,0.58530466,13.54278674,21.41084229,6.316026626,51,60,51,5084,0
5.52,0.634491808,-8.554659498,-26.08263569,16.42625448,-6.679678699,17.83646953,-1.614874552,261.2635689,24.21066308,29.19802867,22.02208781,0.58530466,13.54278674,21.41084229,6.316026626,37,73,37,5072,0
4.18,0.653686636,-10.36675627,-25.8890937,14.78082437,-5.902803379,17.50197133,-1.591903482,273.7044483,25.97401434,31.13010753,22.36955965,1.527060932,13.71468894,21.86299283,6.514151306,608,787,608,4720,0
4.18,0.653686636,-10.36675627,-25.8890937,14.78082437,-5.902803379,17.50197133,-1.591903482,273.7044483,25.97401434,31.13010753,22.36955965,1.527060932,13.71468894,21.86299283,6.514151306,600,771,600,4710,0
4.18,0.653686636,-10.36675627,-25.8890937,14.78082437,-5.902803379,17.50197133,-1.591903482,273.7044483,25.97401434,31.13010753,22.36955965,1.527060932,13.71468894,21.86299283,6.514151306,593,754,593,4701,0
4.31,0.634491808,-8.156541219,-26.30202893,16.82437276,-6.899071941,17.89363799,-1.612692012,259.4734767,23.87329749,28.8280466,21.96079749,0.416487455,13.51024706,21.32912186,6.283339734,231,887,231,5156,0
2.86,0.63469022,-8.130107527,-26.27466078,16.76747312,-6.871703789,17.88548387,-1.615181772,262.4707501,23.93315412,28.89596774,21.97131336,0.446505376,13.51291603,21.34274194,6.280651562,207,903,207,5151,0
2.86,0.63469022,-8.130107527,-26.27466078,16.76747312,-6.871703789,17.88548387,-1.615181772,262.4707501,23.93315412,28.89596774,21.97131336,0.446505376,13.51291603,21.34274194,6.280651562,183,920,183,5147,0
8.39,0.604493088,-5.915143369,-25.47612647,17.06845878,-6.992524322,17.9561828,-1.61530978,271.9955005,23.48682796,28.41980287,21.88848566,0.182526882,13.47561444,21.21478495,6.234453405,72,905,72,5209,0
8.39,0.604493088,-5.915143369,-25.47612647,17.06845878,-6.992524322,17.9561828,-1.61530978,271.9955005,23.48682796,28.41980287,21.88848566,0.182526882,13.47561444,21.21478495,6.234453405,102,875,102,5258,0
12.28,0.607360471,-6.497132616,-25.48244368,16.90044803,-6.91282002,17.92096774,-1.601670507,264.7242128,23.70188172,28.65107527,21.92874424,0.307706093,13.49964158,21.28010753,6.267050691,132,845,132,5283,0
4.31,0.634491808,-8.156541219,-26.30202893,16.82437276,-6.899071941,17.89363799,-1.612692012,259.4734767,23.87329749,28.8280466,21.96079749,0.416487455,13.51024706,21.32912186,6.283339734,249,913,249,5155,0
2.86,0.63469022,-8.130107527,-26.27466078,16.76747312,-6.871703789,17.88548387,-1.615181772,262.4707501,23.93315412,28.89596774,21.97131336,0.446505376,13.51291603,21.34274194,6.280651562,225,928,225,5151,0
2.86,0.63469022,-8.130107527,-26.27466078,16.76747312,-6.871703789,17.88548387,-1.615181772,262.4707501,23.93315412,28.89596774,21.97131336,0.446505376,13.51291603,21.34274194,6.280651562,197,945,197,5146,0
8.39,0.604493088,-5.915143369,-25.47612647,17.06845878,-6.992524322,17.9561828,-1.61530978,271.9955005,23.48682796,28.41980287,21.88848566,0.182526882,13.47561444,21.21478495,6.234453405,73,904,73,5199,0
8.39,0.604493088,-5.915143369,-25.47612647,17.06845878,-6.992524322,17.9561828,-1.61530978,271.9955005,23.48682796,28.41980287,21.88848566,0.182526882,13.47561444,21.21478495,6.234453405,103,874,103,5250,0
12.28,0.607360471,-6.497132616,-25.48244368,16.90044803,-6.91282002,17.92096774,-1.601670507,264.7242128,23.70188172,28.65107527,21.92874424,0.307706093,13.49964158,21.28010753,6.267050691,133,844,133,5280,0
1.67,0.626446493,-7.507706093,-26.13700077,16.97320789,-6.984043779,17.91801075,-1.618068356,264.0741039,23.79435484,28.73817204,21.94194829,0.397311828,13.49404762,21.31541219,6.269630056,976,603,603,5169,0
1.67,0.626446493,-7.507706093,-26.13700077,16.97320789,-6.984043779,17.91801075,-1.618068356,264.0741039,23.79435484,28.73817204,21.94194829,0.397311828,13.49404762,21.31541219,6.269630056,962,607,607,5171,0
1.67,0.626446493,-7.507706093,-26.13700077,16.97320789,-6.984043779,17.91801075,-1.618068356,264.0741039,23.79435484,28.73817204,21.94194829,0.397311828,13.49404762,21.31541219,6.269630056,948,612,612,5172,0
